lfw,0.9926666666666666
agedb_30,0.9341666666666668
calfw,0.9385
cfp_ff,0.9927142857142858
cfp_fp,0.8838571428571429
cplfw,0.8453333333333333
vgg2_fp,0.8906000000000001
